ExperimentID,Tier,Pattern,HotAccessCount,ColdAccessInterval,NUMALocalAccess,NUMARemoteAccess,DRAMAccess,PMEMAccess,MinLatency,P50Latency,P99Latency,MaxLatency,MeanLatency,MigrationMinLatency,MigrationP50Latency,MigrationP99Latency,MigrationMaxLatency,MigrationMeanLatency,LocalToRemote,RemoteToLocal,PMEMToRemote,RemoteToPMEM,LocalToPMEM,PMEMToLocal,DRAMToPMEM,PMEMToDRAM,Throughput
158,2,"uniform,uniform,skewed",5,100,,,29938,62,24,34.9325,266.298,1008,35.6858,23331,26842.5,33855.9,119765,27550.6,,,,,,,561,0,1.81527e+06
159,2,"uniform,uniform,skewed",5,100,,,29933,67,25,34.8418,133.015,4083,35.6321,23968,27305.5,38429,117435,27861.6,,,,,,,518,0,1.93533e+06
160,2,"uniform,uniform,skewed",5,100,,,29888,112,24,35.4813,385.569,1622,37.5512,24052,27824.6,34547.3,116618,28225.4,,,,,,,535,0,1.84875e+06
161,2,"uniform,uniform,skewed",5,200,,,30000,0,25,34.3527,179.276,564,38.1303,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.62259e+07
162,2,"uniform,uniform,skewed",5,200,,,30000,0,25,35.7254,411.807,5566,41.1321,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.43119e+07
163,2,"uniform,uniform,skewed",5,200,,,30000,0,24,33.7106,174.014,436,37.5241,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.66495e+07
164,2,"uniform,uniform,skewed",5,200,,,30000,0,24,34.1685,102.928,536,34.2922,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.91612e+07
165,2,"uniform,uniform,skewed",5,200,,,30000,0,24,32.9258,111.558,3670,34.9114,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.86439e+07
166,2,"uniform,uniform,skewed",5,500,,,30000,0,25,35.0838,195.576,565,34.6674,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.88455e+07
167,2,"uniform,uniform,skewed",5,500,,,30000,0,25,34.8324,179.212,560,37.686,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.65351e+07
168,2,"uniform,uniform,skewed",5,500,,,30000,0,25,31.6961,167.895,576,36.4767,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.74148e+07
169,2,"uniform,uniform,skewed",5,500,,,30000,0,24,31.5632,78.3717,444,36.0182,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.77637e+07
170,2,"uniform,uniform,skewed",5,500,,,30000,0,25,35.8472,475.283,677,38.4462,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.60104e+07
171,2,"uniform,uniform,skewed",5,1000,,,30000,0,24,35.0602,204.878,540,37.6893,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.65327e+07
172,2,"uniform,uniform,skewed",5,1000,,,30000,0,24,34.3932,40.7068,3848,35.6986,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.80123e+07
173,2,"uniform,uniform,skewed",5,1000,,,30000,0,24,34.6775,164.954,7130,38.6628,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.58646e+07
174,2,"uniform,uniform,skewed",5,1000,,,30000,0,24,34.7037,170.711,2912,43.5872,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.29425e+07
175,2,"uniform,uniform,skewed",5,1000,,,30000,0,24,34.8563,107.978,9668,35.065,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.85185e+07
176,2,"uniform,uniform,skewed",10,10,,,18006,11994,24,38.3196,724.196,6335,74.6908,20853,26268.5,40287.8,125695,27332.3,,,,,,,4173,150,249173
177,2,"uniform,uniform,skewed",10,10,,,14029,15971,25,36.0758,756.355,9741,89.0405,20369,25383.8,35758,288416,26627.1,,,,,,,4133,223,252825
178,2,"uniform,uniform,skewed",10,10,,,16264,13736,25,36.2674,844.903,9463,76.5861,21170,26303.5,40567.4,111617,27446.6,,,,,,,4226,184,243235
179,2,"uniform,uniform,skewed",10,10,,,25576,4424,25,39.0457,827.902,9860,71.4168,21151,23955.3,35025.6,359604,25671.9,,,,,,,4011,0,285409
180,2,"uniform,uniform,skewed",10,10,,,14275,15725,24,32.9199,865.001,10444,86.2617,20913,26140.5,40260.3,223419,27205.2,,,,,,,4216,179,245591
181,2,"uniform,uniform,skewed",10,100,,,29847,153,24,29.9954,225.579,939,36.9749,21397,27937.6,36856,274802,27728.5,,,,,,,559,0,1.8062e+06
182,2,"uniform,uniform,skewed",10,100,,,29816,184,24,35.3986,248.078,3463,41.8009,21743,27782.6,44085.6,118543,27745.5,,,,,,,649,0,1.55756e+06
183,2,"uniform,uniform,skewed",10,100,,,29926,74,25,34.2614,130.229,630,34.9627,21768,27723.1,42239.3,116570,27882.5,,,,,,,582,0,1.73646e+06
184,2,"uniform,uniform,skewed",10,100,,,29911,89,24,34.592,406.73,987,35.6705,21755,27675.6,40049.7,110386,28161.9,,,,,,,572,0,1.74635e+06
185,2,"uniform,uniform,skewed",10,100,,,29905,95,25,34.9464,276.988,962,36.9481,22048,28882,82424.7,216946,29133.8,,,,,,,578,0,1.67152e+06
186,2,"uniform,uniform,skewed",10,200,,,30000,0,24,34.6949,175.548,3529,38.2641,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.61341e+07
187,2,"uniform,uniform,skewed",10,200,,,30000,0,24,34.1425,101.96,534,34.8446,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.86989e+07
188,2,"uniform,uniform,skewed",10,200,,,30000,0,25,35.3871,244.599,418,33.9057,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.94936e+07
189,2,"uniform,uniform,skewed",10,200,,,30000,0,24,34.3325,136.365,602,35.2619,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.83592e+07
190,2,"uniform,uniform,skewed",10,200,,,30000,0,24,32.5123,164.091,547,34.1325,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.92976e+07
191,2,"uniform,uniform,skewed",10,500,,,30000,0,24,35.4487,172.472,5859,38.432,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.602e+07
192,2,"uniform,uniform,skewed",10,500,,,30000,0,24,33.9169,99.6471,522,33.8707,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.9524e+07
193,2,"uniform,uniform,skewed",10,500,,,30000,0,25,32.3799,148.314,7887,37.6413,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.65666e+07
194,2,"uniform,uniform,skewed",10,500,,,30000,0,24,34.9866,391.506,5514,34.5643,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.89316e+07
195,2,"uniform,uniform,skewed",10,500,,,30000,0,25,41.9416,194.692,518,42.4226,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.35723e+07
196,2,"uniform,uniform,skewed",10,1000,,,30000,0,24,34.8753,165.211,560,44.7005,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.23711e+07
197,2,"uniform,uniform,skewed",10,1000,,,30000,0,24,34.3921,163.931,4536,36.6297,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.73003e+07
198,2,"uniform,uniform,skewed",10,1000,,,30000,0,24,35.6062,143.749,466,38.3972,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.60435e+07
199,2,"uniform,uniform,skewed",10,1000,,,30000,0,24,34.5242,99.821,4279,34.5966,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.89046e+07
200,2,"uniform,uniform,skewed",10,1000,,,30000,0,24,33.647,178.039,3669,37.3655,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.67626e+07
201,2,"uniform,uniform,skewed",30,10,,,14476,15524,24,36.7037,800.509,9161,80.0404,20396,24656.8,38032,359577,26252.1,,,,,,,4159,88,263403
202,2,"uniform,uniform,skewed",30,10,,,15281,14719,25,37.9062,743.089,10070,88.1177,21202,27940,53471.7,366537,28929.5,,,,,,,4203,83,236901
203,2,"uniform,uniform,skewed",30,10,,,16602,13398,25,40.9786,962.25,4614,73.3014,21234,25767.2,44154.4,208765,27187.6,,,,,,,4227,114,249542
204,2,"uniform,uniform,skewed",30,10,,,25951,4049,24,37.7999,666.168,9870,68.5765,23817,27802.5,34954.7,251749,28505.3,,,,,,,4152,0,249146
205,2,"uniform,uniform,skewed",30,10,,,20563,9437,24,28.1631,3733.86,320061,536.974,20269,24000.6,61570.8,468480,26056.3,,,,,,,4166,95,235970
206,2,"uniform,uniform,skewed",30,100,,,29765,235,24,34.6171,292.782,8696,41.9022,23980,28193.4,37374.8,129497,28672.5,,,,,,,655,0,1.49719e+06
207,2,"uniform,uniform,skewed",30,100,,,29635,365,25,743.617,15711,355248,663.314,20524,22089.6,41270.8,355281,24747.4,,,,,,,708,0,801698
208,2,"uniform,uniform,skewed",30,100,,,29757,243,24,34.8648,204.51,1267,39.2967,21670,27711.7,32817.4,137161,27389,,,,,,,690,0,1.49422e+06
209,2,"uniform,uniform,skewed",30,100,,,29933,67,24,34.9494,118.016,757,35.314,24100,26888.4,37066.1,119607,27412.9,,,,,,,582,0,1.76329e+06
210,2,"uniform,uniform,skewed",30,100,,,29781,219,24,34.8757,288.801,961,42.824,23866,27897.1,42394.4,118551,28655.3,,,,,,,611,0,1.59633e+06
211,2,"uniform,uniform,skewed",30,200,,,30000,0,24,33.0502,56.8922,609,34.0755,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.93466e+07
212,2,"uniform,uniform,skewed",30,200,,,30000,0,24,33.1802,269.822,724,34.3734,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.90922e+07
213,2,"uniform,uniform,skewed",30,200,,,30000,0,25,35.504,95.9399,3330,36.7268,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.7228e+07
214,2,"uniform,uniform,skewed",30,200,,,30000,0,25,34.9354,160.597,7438,39.5333,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.52951e+07
215,2,"uniform,uniform,skewed",30,200,,,30000,0,24,34.0574,156.978,517,33.0673,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.02414e+07
216,2,"uniform,uniform,skewed",30,500,,,30000,0,24,34.7539,162.842,459,43.3718,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.30565e+07
217,2,"uniform,uniform,skewed",30,500,,,30000,0,24,32.273,172,561,34.1438,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.92879e+07
218,2,"uniform,uniform,skewed",30,500,,,30000,0,25,32.4983,159.014,570,39.3226,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.54307e+07
219,2,"uniform,uniform,skewed",30,500,,,30000,0,24,32.9208,88.3182,511,34.1907,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.92477e+07
220,2,"uniform,uniform,skewed",30,500,,,30000,0,24,35.4669,269.96,518,38.017,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.6304e+07
221,2,"uniform,uniform,skewed",30,1000,,,30000,0,24,33.3287,38.7069,531,34.1814,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.92557e+07
222,2,"uniform,uniform,skewed",30,1000,,,30000,0,25,34.8323,79.1525,484,34.843,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.87002e+07
223,2,"uniform,uniform,skewed",30,1000,,,30000,0,24,28.0001,4979.02,330011,659.219,18446744073709551615,0,0,0,-nan,,,,,,,0,0,1.51695e+06
224,2,"uniform,uniform,skewed",30,1000,,,30000,0,24,34.715,229.494,2319,37.4486,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.67033e+07
225,2,"uniform,uniform,skewed",30,1000,,,30000,0,24,34.3119,139.517,474,36.6701,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.72702e+07
226,2,"uniform,uniform,skewed",50,10,,,16179,13821,24,35.9503,883.356,11830,74.8664,21730,25733.8,38369,377579,27021.4,,,,,,,4153,1,262025
227,2,"uniform,uniform,skewed",50,10,,,16392,13608,24,37.4127,657.242,14412,71.846,20638,28018.7,49086,236236,29222.2,,,,,,,4202,2,239990
228,2,"uniform,uniform,skewed",50,10,,,24891,5109,25,36.761,869.269,9733,75.2685,24627,28162.1,37952.2,116541,28692.1,,,,,,,4091,0,250757
229,2,"uniform,uniform,skewed",50,10,,,16346,13654,24,39.0052,731.819,9448,84.3931,21314,27714.2,38482.4,243523,28406,,,,,,,4154,5,248607
230,2,"uniform,uniform,skewed",50,10,,,13174,16826,24,38.6909,1052.92,7584,84.4942,21610,26238.9,42309.8,544607,27445.6,,,,,,,4231,4,252596
231,2,"uniform,uniform,skewed",50,100,,,29733,267,24,34.9264,213.043,760,40.8519,23900,27102.9,37717.4,338509,28555.6,,,,,,,622,0,1.58002e+06
232,2,"uniform,uniform,skewed",50,100,,,29872,128,24,32.5751,250.37,5790,37.7722,21716,25011.8,40345.2,292339,26126.7,,,,,,,581,0,1.83905e+06
233,2,"uniform,uniform,skewed",50,100,,,29878,122,24,33.1048,197.082,952,35.9138,21416,26973.5,51630.8,356989,27708.6,,,,,,,600,0,1.69467e+06
234,2,"uniform,uniform,skewed",50,100,,,29847,153,23,35.8275,171.86,868,36.7443,23726,26652,45315.1,207888,27496.7,,,,,,,592,0,1.72608e+06
235,2,"uniform,uniform,skewed",50,100,,,29785,215,24,34.9452,246.956,7526,45.515,24042,27879,39772.9,119089,28329.8,,,,,,,633,0,1.55455e+06
236,2,"uniform,uniform,skewed",50,200,,,30000,0,24,31.6436,140.414,510,37.5466,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.66336e+07
237,2,"uniform,uniform,skewed",50,200,,,30000,0,24,34.8421,144.377,530,38.2465,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.61462e+07
238,2,"uniform,uniform,skewed",50,200,,,30000,0,25,36.2031,284.663,608,36.8505,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.71366e+07
239,2,"uniform,uniform,skewed",50,200,,,30000,0,25,34.4595,302.935,644,38.5311,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.5953e+07
240,2,"uniform,uniform,skewed",50,200,,,30000,0,24,33.0872,172.505,555,40.2152,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.48662e+07
241,2,"uniform,uniform,skewed",50,500,,,30000,0,25,34.802,176.624,557,38.382,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.60539e+07
242,2,"uniform,uniform,skewed",50,500,,,30000,0,24,33.9728,117.778,2607,34.429,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.90453e+07
243,2,"uniform,uniform,skewed",50,500,,,30000,0,24,34.7121,175.856,501,36.9823,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.70399e+07
244,2,"uniform,uniform,skewed",50,500,,,30000,0,25,33.3476,172.075,36555,39.7379,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.51649e+07
245,2,"uniform,uniform,skewed",50,500,,,30000,0,25,35.7291,227.26,540,38.551,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.59397e+07
246,2,"uniform,uniform,skewed",50,1000,,,30000,0,24,34.3177,177.404,460,36.7327,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.72237e+07
247,2,"uniform,uniform,skewed",50,1000,,,30000,0,24,34.61,149.239,591,36.8408,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.71438e+07
248,2,"uniform,uniform,skewed",50,1000,,,30000,0,25,34.6902,138.294,3386,36.4541,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.74318e+07
249,2,"uniform,uniform,skewed",50,1000,,,30000,0,24,32.7157,207.952,533,34.3323,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.91271e+07
250,2,"uniform,uniform,skewed",50,1000,,,30000,0,24,34.4688,150.568,510,38.3953,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.60449e+07
251,2,"skewed,uniform,skewed",1,10,,,19355,10645,24,36.1579,906.65,9909,96.1256,20531,27148.1,39536.8,234078,27856.4,,,,,,,4221,2265,163434
252,2,"skewed,uniform,skewed",1,10,,,24540,5460,24,37.235,766.434,7435,75.6512,20230,27403.2,39336.8,245754,28060.1,,,,,,,4158,1289,193408
253,2,"skewed,uniform,skewed",1,10,,,17010,12990,25,38.7419,780.727,9460,93.9555,20428,27166,37517.1,558376,27947.5,,,,,,,4232,3093,144554
254,2,"skewed,uniform,skewed",1,10,,,16881,13119,24,34.8992,953.544,7507,82.2838,20402,26395.7,35752.5,242986,26914.7,,,,,,,4266,2737,157107
255,2,"skewed,uniform,skewed",1,10,,,17732,12268,24,38.4298,989.884,8827,98.2442,21498,25734.8,37139.3,687950,27417.5,,,,,,,4261,2652,155857
256,2,"skewed,uniform,skewed",1,100,,,29841,159,25,29.1951,296.148,10091,37.0841,21864,27458.9,43512.1,360281,28104.8,,,,,,,884,0,1.15575e+06
257,2,"skewed,uniform,skewed",1,100,,,29849,151,24,28.9732,195.368,845,34.7661,24041,27859.6,41371.2,226829,28528.7,,,,,,,820,0,1.22767e+06
258,2,"skewed,uniform,skewed",1,100,,,29727,273,24,31.0108,235.052,1961,39.4393,23197,27995.1,43368.6,120764,28300.9,,,,,,,872,0,1.16002e+06
259,2,"skewed,uniform,skewed",1,100,,,29837,163,25,29.1856,166.782,708,35.2674,24246,27782.6,50797.7,114619,28113.8,,,,,,,848,0,1.20489e+06
260,2,"skewed,uniform,skewed",1,100,,,29762,238,25,30.2561,249.535,1465,38.5269,23311,26670.8,33930.2,128358,27090.2,,,,,,,921,0,1.14916e+06
261,2,"skewed,uniform,skewed",1,200,,,30000,0,24,28.7226,143.348,470,37.3883,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.67463e+07
262,2,"skewed,uniform,skewed",1,200,,,30000,0,24,33.163,95.5122,524,33.5339,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.98206e+07
263,2,"skewed,uniform,skewed",1,200,,,30000,0,24,29.0245,408.73,531,36.6128,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.73129e+07
264,2,"skewed,uniform,skewed",1,200,,,30000,0,24,28.2062,178.668,541,33.8946,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.95032e+07
265,2,"skewed,uniform,skewed",1,200,,,30000,0,24,29.0003,181.722,588,37.229,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.68608e+07
266,2,"skewed,uniform,skewed",1,500,,,30000,0,24,29.1165,125.165,548,39.4934,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.53207e+07
267,2,"skewed,uniform,skewed",1,500,,,30000,0,24,34.0094,356.593,516,37.6462,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.65631e+07
268,2,"skewed,uniform,skewed",1,500,,,30000,0,24,28.4906,98.6052,504,36.0035,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.77751e+07
269,2,"skewed,uniform,skewed",1,500,,,30000,0,24,28.8657,110.913,546,33.7227,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.96536e+07
270,2,"skewed,uniform,skewed",1,500,,,30000,0,25,33.4482,162.48,580,36.783,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.71865e+07
271,2,"skewed,uniform,skewed",1,1000,,,30000,0,24,29.178,171.753,470,36.6243,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.73043e+07
272,2,"skewed,uniform,skewed",1,1000,,,30000,0,24,32.8802,251.144,528,33.9243,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.94774e+07
273,2,"skewed,uniform,skewed",1,1000,,,30000,0,24,32.0204,52.2224,486,32.843,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.04479e+07
274,2,"skewed,uniform,skewed",1,1000,,,30000,0,25,32.3193,175.958,486,36.6018,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.73211e+07
275,2,"skewed,uniform,skewed",1,1000,,,30000,0,25,30.1589,176.572,390,37.6853,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.65355e+07
276,2,"skewed,uniform,skewed",5,10,,,26950,3050,25,33.1988,830.523,4108,64.9101,21555,25409.9,34789.7,359847,26907.9,,,,,,,4106,0,266830
277,2,"skewed,uniform,skewed",5,10,,,17962,12038,24,35.691,688.623,3292,71.653,20692,27361.5,36984.1,187391,27968.2,,,,,,,4222,864,207762
278,2,"skewed,uniform,skewed",5,10,,,16220,13780,25,31.162,820.775,6598,71.6129,20986,25767.8,41555.4,459244,27072,,,,,,,4252,1379,194061
279,2,"skewed,uniform,skewed",5,10,,,15811,14189,25,31.2721,768.19,9904,80.2254,20778,25369.9,41329.2,452248,26949.4,,,,,,,4250,892,212796
280,2,"skewed,uniform,skewed",5,10,,,15979,14021,23,35.0484,885.996,10197,82.1031,21178,25837.4,41873.2,224485,26944.8,,,,,,,4250,1325,196489
281,2,"skewed,uniform,skewed",5,100,,,29851,149,24,29.3738,172.339,7551,35.7934,23751,27301.3,36729.2,116488,27881.6,,,,,,,843,0,1.2206e+06
282,2,"skewed,uniform,skewed",5,100,,,29722,278,24,33.627,271.364,865,41.1146,24597,27781.8,36737.8,110416,28178,,,,,,,928,0,1.09559e+06
283,2,"skewed,uniform,skewed",5,100,,,29826,174,24,28.899,225.399,1270,36.9003,23680,27473.2,35922.3,170142,28297.4,,,,,,,843,0,1.20184e+06
284,2,"skewed,uniform,skewed",5,100,,,29770,230,24,29.964,254.815,3167,40.754,23932,27805.3,39799.7,111488,28259.8,,,,,,,868,0,1.16495e+06
285,2,"skewed,uniform,skewed",5,100,,,29678,322,24,30.7947,258.199,12313,38.4683,21822,27304.2,43632.9,206553,27599.5,,,,,,,937,0,1.1105e+06
286,2,"skewed,uniform,skewed",5,200,,,30000,0,24,32.2707,103.805,490,32.7953,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.04922e+07
287,2,"skewed,uniform,skewed",5,200,,,30000,0,24,28.6002,142.751,465,35.4332,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.82221e+07
288,2,"skewed,uniform,skewed",5,200,,,30000,0,24,28.7851,169.543,546,33.7589,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.96218e+07
289,2,"skewed,uniform,skewed",5,200,,,30000,0,25,195.715,8985.12,339732,675.371,18446744073709551615,0,0,0,-nan,,,,,,,0,0,1.48067e+06
290,2,"skewed,uniform,skewed",5,200,,,30000,0,23,31.1837,239.2,501,35.5962,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.80929e+07
291,2,"skewed,uniform,skewed",5,500,,,30000,0,24,32.6867,164.037,533,35.8591,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.78869e+07
292,2,"skewed,uniform,skewed",5,500,,,30000,0,24,31.3021,246.945,1571,36.5287,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.73757e+07
293,2,"skewed,uniform,skewed",5,500,,,30000,0,25,31.7141,166.724,553,36.7922,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.71797e+07
294,2,"skewed,uniform,skewed",5,500,,,30000,0,24,32.5371,176.698,4758,35.8351,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.79056e+07
295,2,"skewed,uniform,skewed",5,500,,,30000,0,24,30.571,168.625,494,35.3472,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.82908e+07
296,2,"skewed,uniform,skewed",5,1000,,,30000,0,24,33.5307,256.6,563,38.1605,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.62051e+07
297,2,"skewed,uniform,skewed",5,1000,,,30000,0,24,28.7764,144.549,458,34.5482,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.89451e+07
298,2,"skewed,uniform,skewed",5,1000,,,30000,0,24,28.5598,112.482,509,33.7814,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.96021e+07
299,2,"skewed,uniform,skewed",5,1000,,,30000,0,24,33.6226,148.431,720,34.447,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.90301e+07
300,2,"skewed,uniform,skewed",5,1000,,,30000,0,24,28.8403,184.045,480,35.8176,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.79192e+07
301,2,"skewed,uniform,skewed",10,10,,,17088,12912,24,31.3741,704.901,6404,65.1721,20699,25696.4,36971.3,115086,26742.3,,,,,,,4203,177,251918
302,2,"skewed,uniform,skewed",10,10,,,15794,14206,24,33.9301,689.504,8331,72.154,20758,26031.8,36513,118376,27051.3,,,,,,,4247,190,245517
303,2,"skewed,uniform,skewed",10,10,,,15997,14003,25,31.6651,807.957,7798,72.8372,21072,26115.6,42807,304929,27396.6,,,,,,,4231,199,242813
304,2,"skewed,uniform,skewed",10,10,,,26569,3431,25,31.2763,709.72,10014,67.5051,23211,27305.4,36865.6,239085,28044.5,,,,,,,4129,0,254624
305,2,"skewed,uniform,skewed",10,10,,,16653,13347,25,37.817,772.012,9521,71.3836,20187,27390.4,47867.7,225165,28501.2,,,,,,,4241,196,233279
306,2,"skewed,uniform,skewed",10,100,,,29783,217,24,31.1718,235.282,781,39.3676,23958,27845.2,37943.1,114350,28300.2,,,,,,,809,0,1.24606e+06
307,2,"skewed,uniform,skewed",10,100,,,29740,260,24,28.9986,241.808,1149,38.9806,21696,27819.4,38983.2,116200,27543.2,,,,,,,893,0,1.16435e+06
308,2,"skewed,uniform,skewed",10,100,,,29775,225,24,32.7422,255.439,4960,38.56,24240,28019.9,46879.1,120486,28767.4,,,,,,,917,0,1.08946e+06
309,2,"skewed,uniform,skewed",10,100,,,29846,154,24,29.4055,205.482,3275,38.1548,23789,27536.6,36921.2,121255,28095.3,,,,,,,841,0,1.211e+06
310,2,"skewed,uniform,skewed",10,100,,,29742,258,24,28.3033,347.737,6382,38.4438,23969,27627.8,38828.9,119398,28066.8,,,,,,,853,0,1.19549e+06
311,2,"skewed,uniform,skewed",10,200,,,30000,0,24,28.5997,179.395,4163,34.7533,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.87743e+07
312,2,"skewed,uniform,skewed",10,200,,,30000,0,24,28.7958,169.829,566,34.172,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.92637e+07
313,2,"skewed,uniform,skewed",10,200,,,30000,0,24,28.8142,6090.72,324247,612.817,18446744073709551615,0,0,0,-nan,,,,,,,0,0,1.63181e+06
314,2,"skewed,uniform,skewed",10,200,,,30000,0,25,32.53,112.186,562,33.0122,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.02919e+07
315,2,"skewed,uniform,skewed",10,200,,,30000,0,24,32.5432,230.088,14362,35.8686,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.78795e+07
316,2,"skewed,uniform,skewed",10,500,,,30000,0,24,31.683,38.2814,453,32.9094,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.03865e+07
317,2,"skewed,uniform,skewed",10,500,,,30000,0,24,30.0253,174.285,572,36.902,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.70988e+07
318,2,"skewed,uniform,skewed",10,500,,,30000,0,24,35.3358,165.764,1616,41.8223,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.39107e+07
319,2,"skewed,uniform,skewed",10,500,,,30000,0,24,30.8083,153.382,610,39.5877,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.52604e+07
320,2,"skewed,uniform,skewed",10,500,,,30000,0,23,28.8826,158.543,4585,38.9856,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.56505e+07
321,2,"skewed,uniform,skewed",10,1000,,,30000,0,24,29.6481,181.628,631,38.1255,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.62292e+07
322,2,"skewed,uniform,skewed",10,1000,,,30000,0,25,28.9022,161.117,472,35.7586,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.79653e+07
323,2,"skewed,uniform,skewed",10,1000,,,30000,0,24,29.2553,110.406,460,32.0033,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.12467e+07
